Datetime,price
2021-01-28 4:30,1.20943
2021-01-28 5:00,1.20898
2021-01-28 5:30,1.2091
2021-01-28 6:00,1.20898
2021-01-28 6:30,1.20934
2021-01-28 7:00,1.20922
2021-01-28 7:30,1.21052
2021-01-28 8:00,1.20991
2021-01-28 8:30,1.21033
2021-01-28 9:00,1.20851
2021-01-28 9:30,1.20936
2021-01-28 10:00,1.21035
2021-01-28 10:30,1.20909
2021-01-28 11:00,1.2107
2021-01-28 11:30,1.21087
2021-01-28 12:00,1.21042
2021-01-28 12:30,1.21087
2021-01-28 13:00,1.21051
2021-01-28 13:30,1.21021
2021-01-28 14:00,1.21101
2021-01-28 14:30,1.20991
2021-01-28 15:00,1.20955
2021-01-28 15:30,1.21285
2021-01-28 16:00,1.21277
2021-01-28 16:30,1.21295
2021-01-28 17:00,1.2136
2021-01-28 17:30,1.2122
2021-01-28 18:00,1.21263
2021-01-28 18:30,1.21216
2021-01-28 19:00,1.21236
2021-01-28 19:30,1.21251
2021-01-28 20:00,1.21305
2021-01-28 20:30,1.21346
2021-01-28 21:00,1.21355
2021-01-28 21:30,1.21315
2021-01-28 22:00,1.21289
2021-01-28 22:30,1.21261
2021-01-28 23:00,1.21197
2021-01-28 23:30,1.2121
2021-01-29 0:00,1.21223
2021-01-29 0:30,1.21212
2021-01-29 1:00,1.21237
2021-01-29 1:30,1.21209
2021-01-29 2:00,1.21149
2021-01-29 2:30,1.21075
2021-01-29 3:00,1.21134
2021-01-29 3:30,1.21083
2021-01-29 4:00,1.21063
2021-01-29 4:30,1.21043
2021-01-29 5:00,1.21026
2021-01-29 5:30,1.20973
2021-01-29 6:00,1.2098
2021-01-29 6:30,1.20997
2021-01-29 7:00,1.20994
2021-01-29 7:30,1.20996
2021-01-29 8:00,1.21017
2021-01-29 8:30,1.21055
2021-01-29 9:00,1.21009
2021-01-29 9:30,1.21044
2021-01-29 10:00,1.21065
2021-01-29 10:30,1.21171
2021-01-29 11:00,1.21088
2021-01-29 11:30,1.21164
2021-01-29 12:00,1.21253
2021-01-29 12:30,1.21343
2021-01-29 13:00,1.21356
2021-01-29 13:30,1.21269
2021-01-29 14:00,1.21437
2021-01-29 14:30,1.21337
2021-01-29 15:00,1.21385
2021-01-29 15:30,1.21461
2021-01-29 16:00,1.21489
2021-01-29 16:30,1.21468
2021-01-29 17:00,1.21463
2021-01-29 17:30,1.21491
2021-01-29 18:00,1.21402
2021-01-29 18:30,1.21351
2021-01-29 19:00,1.21363
2021-01-29 19:30,1.21323
2021-01-29 20:00,1.21322
2021-01-29 20:30,1.21298
2021-01-29 21:00,1.21305
2021-01-29 21:30,1.21304
2021-01-29 22:00,1.21347
2021-01-29 22:30,1.21347
2021-01-29 23:00,1.21338
2021-01-29 23:30,1.21353
2021-02-01 0:00,1.21273
2021-02-01 0:30,1.21272
2021-02-01 1:00,1.21262
2021-02-01 1:30,1.21227
2021-02-01 2:00,1.2128
2021-02-01 2:30,1.21297
2021-02-01 3:00,1.2135
2021-02-01 3:30,1.21272
2021-02-01 4:00,1.21275
2021-02-01 4:30,1.21271
2021-02-01 5:00,1.2129
2021-02-01 5:30,1.21297
2021-02-01 6:00,1.21308
2021-02-01 6:30,1.21278
2021-02-01 7:00,1.2127
2021-02-01 7:30,1.21301
2021-02-01 8:00,1.21307
2021-02-01 8:30,1.21292
2021-02-01 9:00,1.2125
2021-02-01 9:30,1.21285
2021-02-01 10:00,1.2113
2021-02-01 10:30,1.2089
2021-02-01 11:00,1.21011
2021-02-01 11:30,1.2094
2021-02-01 12:00,1.20884
2021-02-01 12:30,1.20797
2021-02-01 13:00,1.20808
2021-02-01 13:30,1.20817
2021-02-01 14:00,1.20825
2021-02-01 14:30,1.20756
2021-02-01 15:00,1.20815
2021-02-01 15:30,1.20848
2021-02-01 16:00,1.20986
2021-02-01 16:30,1.20869
2021-02-01 17:00,1.20941
2021-02-01 17:30,1.20846
2021-02-01 18:00,1.20812
2021-02-01 18:30,1.20686
2021-02-01 19:00,1.20634
2021-02-01 19:30,1.20697
2021-02-01 20:00,1.20733
2021-02-01 20:30,1.20677
2021-02-01 21:00,1.20757
2021-02-01 21:30,1.20665
2021-02-01 22:00,1.20626
2021-02-01 22:30,1.20567
2021-02-01 23:00,1.20582
2021-02-01 23:30,1.20594
2021-02-02 0:00,1.20595
2021-02-02 0:30,1.20615
2021-02-02 1:00,1.20673
2021-02-02 1:30,1.20676
2021-02-02 2:00,1.20641
2021-02-02 2:30,1.20678
2021-02-02 3:00,1.20748
2021-02-02 3:30,1.20837
2021-02-02 4:00,1.20833
2021-02-02 4:30,1.20833
2021-02-02 5:00,1.2083
2021-02-02 5:30,1.20814
2021-02-02 6:00,1.20812
2021-02-02 6:30,1.20755
2021-02-02 7:00,1.20752
2021-02-02 7:30,1.2079
2021-02-02 8:00,1.20702
2021-02-02 8:30,1.20707
2021-02-02 9:00,1.20651
2021-02-02 9:30,1.20687
2021-02-02 10:00,1.20761
2021-02-02 10:30,1.20866
2021-02-02 11:00,1.20776
2021-02-02 11:30,1.20669
2021-02-02 12:00,1.20376
2021-02-02 12:30,1.20352
2021-02-02 13:00,1.20325
2021-02-02 13:30,1.20278
2021-02-02 14:00,1.20369
2021-02-02 14:30,1.20386
2021-02-02 15:00,1.2043
2021-02-02 15:30,1.2048
2021-02-02 16:00,1.20447
2021-02-02 16:30,1.20231
2021-02-02 17:00,1.203
2021-02-02 17:30,1.20274
2021-02-02 18:00,1.20293
2021-02-02 18:30,1.20192
2021-02-02 19:00,1.20176
2021-02-02 19:30,1.20188
2021-02-02 20:00,1.20203
2021-02-02 20:30,1.20177
2021-02-02 21:00,1.20277
2021-02-02 21:30,1.20198
2021-02-02 22:00,1.20184
2021-02-02 22:30,1.2037
2021-02-02 23:00,1.2037
2021-02-02 23:30,1.20428
2021-02-03 0:00,1.20439
2021-02-03 0:30,1.2043
2021-02-03 1:00,1.20437
2021-02-03 1:30,1.20366
2021-02-03 2:00,1.20385
2021-02-03 2:30,1.20441
2021-02-03 3:00,1.20467
2021-02-03 3:30,1.20469
2021-02-03 4:00,1.20473
2021-02-03 4:30,1.20463
2021-02-03 5:00,1.20458
2021-02-03 5:30,1.20417
2021-02-03 6:00,1.20422
2021-02-03 6:30,1.20431
2021-02-03 7:00,1.20441
2021-02-03 7:30,1.20439
2021-02-03 8:00,1.20405
2021-02-03 8:30,1.20375
2021-02-03 9:00,1.2034
2021-02-03 9:30,1.20374
2021-02-03 10:00,1.2039
2021-02-03 10:30,1.20314
2021-02-03 11:00,1.20224
2021-02-03 11:30,1.20229
2021-02-03 12:00,1.20173
2021-02-03 12:30,1.20211
2021-02-03 13:00,1.20233
2021-02-03 13:30,1.2016
2021-02-03 14:00,1.20159
2021-02-03 14:30,1.20106
2021-02-03 15:00,1.20139
2021-02-03 15:30,1.20171
2021-02-03 16:00,1.20244
2021-02-03 16:30,1.20265
2021-02-03 17:00,1.20116
2021-02-03 17:30,1.20109
2021-02-03 18:00,1.20227
2021-02-03 18:30,1.20236
2021-02-03 19:00,1.20255
2021-02-03 19:30,1.20266
2021-02-03 20:00,1.2023
2021-02-03 20:30,1.20271
2021-02-03 21:00,1.20262
2021-02-03 21:30,1.20254
2021-02-03 22:00,1.2027
2021-02-03 22:30,1.2033
2021-02-03 23:00,1.20353
2021-02-03 23:30,1.20351
2021-02-04 0:00,1.20303
2021-02-04 0:30,1.20328
2021-02-04 1:00,1.20391
2021-02-04 1:30,1.20412
2021-02-04 2:00,1.20406
2021-02-04 2:30,1.20359
2021-02-04 3:00,1.20366
2021-02-04 3:30,1.20348
2021-02-04 4:00,1.20352
2021-02-04 4:30,1.20322
2021-02-04 5:00,1.20233
2021-02-04 5:30,1.20184
2021-02-04 6:00,1.20199
2021-02-04 6:30,1.20195
2021-02-04 7:00,1.20145
2021-02-04 7:30,1.2017
2021-02-04 8:00,1.20109
2021-02-04 8:30,1.20112
2021-02-04 9:00,1.20063
2021-02-04 9:30,1.20082
2021-02-04 10:00,1.19968
2021-02-04 10:30,1.19932
2021-02-04 11:00,1.19904
2021-02-04 11:30,1.19858
2021-02-04 12:00,1.19935
2021-02-04 12:30,1.19875
2021-02-04 13:00,1.19924
2021-02-04 13:30,1.19874
2021-02-04 14:00,1.19862
2021-02-04 14:30,1.1993
2021-02-04 15:00,1.19936
2021-02-04 15:30,1.1984
2021-02-04 16:00,1.19867
2021-02-04 16:30,1.1981
2021-02-04 17:00,1.19696
2021-02-04 17:30,1.19785
2021-02-04 18:00,1.19758
2021-02-04 18:30,1.19744
2021-02-04 19:00,1.19608
2021-02-04 19:30,1.19605
2021-02-04 20:00,1.19664
2021-02-04 20:30,1.19629
2021-02-04 21:00,1.19594
2021-02-04 21:30,1.19658
2021-02-04 22:00,1.1965
2021-02-04 22:30,1.19657
2021-02-04 23:00,1.19639
2021-02-04 23:30,1.1962
2021-02-05 0:00,1.19616
2021-02-05 0:30,1.1964
2021-02-05 1:00,1.19668
2021-02-05 1:30,1.19662
2021-02-05 2:00,1.19671
2021-02-05 2:30,1.19689
2021-02-05 3:00,1.19673
2021-02-05 3:30,1.19658
2021-02-05 4:00,1.19626
2021-02-05 4:30,1.1954
2021-02-05 5:00,1.19563
2021-02-05 5:30,1.19548
2021-02-05 6:00,1.19564
2021-02-05 6:30,1.19561
2021-02-05 7:00,1.19572
2021-02-05 7:30,1.19629
2021-02-05 8:00,1.19638
2021-02-05 8:30,1.19654
2021-02-05 9:00,1.19612
2021-02-05 9:30,1.19633
2021-02-05 10:00,1.19762
2021-02-05 10:30,1.19842
2021-02-05 11:00,1.19801
2021-02-05 11:30,1.19768
2021-02-05 12:00,1.19753
2021-02-05 12:30,1.19739
2021-02-05 13:00,1.19749
2021-02-05 13:30,1.19799
2021-02-05 14:00,1.1989
2021-02-05 14:30,1.19894
2021-02-05 15:00,1.19834
2021-02-05 15:30,1.20039
2021-02-05 16:00,1.2016
2021-02-05 16:30,1.20212
2021-02-05 17:00,1.20203
2021-02-05 17:30,1.20238
2021-02-05 18:00,1.20257
2021-02-05 18:30,1.20348
2021-02-05 19:00,1.20398
2021-02-05 19:30,1.20379
2021-02-05 20:00,1.2042
2021-02-05 20:30,1.20424
2021-02-05 21:00,1.20417
2021-02-05 21:30,1.20426
2021-02-05 22:00,1.20459
2021-02-05 22:30,1.20491
2021-02-05 23:00,1.20464
2021-02-05 23:30,1.20492
2021-02-08 0:00,1.20395
2021-02-08 0:30,1.20423
2021-02-08 1:00,1.20443
2021-02-08 1:30,1.20486
2021-02-08 2:00,1.20435
2021-02-08 2:30,1.20324
2021-02-08 3:00,1.20319
2021-02-08 3:30,1.20383
2021-02-08 4:00,1.20332
2021-02-08 4:30,1.20364
2021-02-08 5:00,1.20371
2021-02-08 5:30,1.20382
2021-02-08 6:00,1.20373
2021-02-08 6:30,1.20349
2021-02-08 7:00,1.2042
2021-02-08 7:30,1.20367
2021-02-08 8:00,1.20346
2021-02-08 8:30,1.20391
2021-02-08 9:00,1.20381
2021-02-08 9:30,1.20407
2021-02-08 10:00,1.20308
2021-02-08 10:30,1.20309
2021-02-08 11:00,1.20268
2021-02-08 11:30,1.20282
2021-02-08 12:00,1.20267
2021-02-08 12:30,1.20323
2021-02-08 13:00,1.20324
2021-02-08 13:30,1.20296
2021-02-08 14:00,1.20234
2021-02-08 14:30,1.20264
2021-02-08 15:00,1.20226
2021-02-08 15:30,1.20376
2021-02-08 16:00,1.20458
2021-02-08 16:30,1.20564
2021-02-08 17:00,1.20593
2021-02-08 17:30,1.2047
2021-02-08 18:00,1.20395
2021-02-08 18:30,1.20448
2021-02-08 19:00,1.2047
2021-02-08 19:30,1.20472
2021-02-08 20:00,1.20485
2021-02-08 20:30,1.205
2021-02-08 21:00,1.20521
2021-02-08 21:30,1.20555
2021-02-08 22:00,1.20548
2021-02-08 22:30,1.20519
2021-02-08 23:00,1.2049
2021-02-08 23:30,1.20493
2021-02-09 0:00,1.20507
2021-02-09 0:30,1.20489
2021-02-09 1:00,1.20476
2021-02-09 1:30,1.20523
2021-02-09 2:00,1.20551
2021-02-09 2:30,1.20578
2021-02-09 3:00,1.20628
2021-02-09 3:30,1.20595
2021-02-09 4:00,1.20769
2021-02-09 4:30,1.20795
2021-02-09 5:00,1.20804
2021-02-09 5:30,1.20768
2021-02-09 6:00,1.20792
2021-02-09 6:30,1.20757
2021-02-09 7:00,1.20782
2021-02-09 7:30,1.20781
2021-02-09 8:00,1.20779
2021-02-09 8:30,1.2077
2021-02-09 9:00,1.20824
2021-02-09 9:30,1.20811
2021-02-09 10:00,1.20685
2021-02-09 10:30,1.20975
2021-02-09 11:00,1.21007
2021-02-09 11:30,1.21096
2021-02-09 12:00,1.21046
2021-02-09 12:30,1.21041
2021-02-09 13:00,1.21002
2021-02-09 13:30,1.21053
2021-02-09 14:00,1.21039
2021-02-09 14:30,1.20991
2021-02-09 15:00,1.20975
2021-02-09 15:30,1.21017
2021-02-09 16:00,1.20981
2021-02-09 16:30,1.20913
2021-02-09 17:00,1.20971
2021-02-09 17:30,1.20978
2021-02-09 18:00,1.20954
2021-02-09 18:30,1.21049
2021-02-09 19:00,1.21057
2021-02-09 19:30,1.21054
2021-02-09 20:00,1.21046
2021-02-09 20:30,1.21053
2021-02-09 21:00,1.21143
2021-02-09 21:30,1.21187
2021-02-09 22:00,1.21177
2021-02-09 22:30,1.21168
2021-02-09 23:00,1.21193
2021-02-09 23:30,1.21174
2021-02-10 0:00,1.21168
2021-02-10 0:30,1.21186
2021-02-10 1:00,1.21162
2021-02-10 1:30,1.21162
2021-02-10 2:00,1.21153
2021-02-10 2:30,1.21146
2021-02-10 3:00,1.2111
2021-02-10 3:30,1.21159
2021-02-10 4:00,1.2118
2021-02-10 4:30,1.21246
2021-02-10 5:00,1.21283
2021-02-10 5:30,1.21272
2021-02-10 6:00,1.21295
2021-02-10 6:30,1.21289
2021-02-10 7:00,1.21257
2021-02-10 7:30,1.21244
2021-02-10 8:00,1.2123
2021-02-10 8:30,1.21274
2021-02-10 9:00,1.21295
2021-02-10 9:30,1.21304
2021-02-10 10:00,1.21316
2021-02-10 10:30,1.21393
2021-02-10 11:00,1.21233
2021-02-10 11:30,1.21194
2021-02-10 12:00,1.21249
2021-02-10 12:30,1.21247
2021-02-10 13:00,1.21273
2021-02-10 13:30,1.2124
2021-02-10 14:00,1.21159
2021-02-10 14:30,1.21165
2021-02-10 15:00,1.21234
2021-02-10 15:30,1.21284
2021-02-10 16:00,1.21374
2021-02-10 16:30,1.21243
2021-02-10 17:00,1.213
2021-02-10 17:30,1.21309
2021-02-10 18:00,1.21345
2021-02-10 18:30,1.21311
2021-02-10 19:00,1.21325
2021-02-10 19:30,1.2138
2021-02-10 20:00,1.21311
2021-02-10 20:30,1.21297
2021-02-10 21:00,1.2125
2021-02-10 21:30,1.2129
2021-02-10 22:00,1.21265
2021-02-10 22:30,1.21198
2021-02-10 23:00,1.21179
2021-02-10 23:30,1.21172
2021-02-11 0:00,1.21179
2021-02-11 0:30,1.21184
2021-02-11 1:00,1.21189
2021-02-11 1:30,1.2119
2021-02-11 2:00,1.21174
2021-02-11 2:30,1.21141
2021-02-11 3:00,1.21153
2021-02-11 3:30,1.21173
2021-02-11 4:00,1.21175
2021-02-11 4:30,1.212
2021-02-11 5:00,1.21195
2021-02-11 5:30,1.21208
2021-02-11 6:00,1.21237
2021-02-11 6:30,1.21216
2021-02-11 7:00,1.21257
2021-02-11 7:30,1.21265
2021-02-11 8:00,1.21264
2021-02-11 8:30,1.21294
2021-02-11 9:00,1.21304
2021-02-11 9:30,1.21233
2021-02-11 10:00,1.21227
2021-02-11 10:30,1.21235
2021-02-11 11:00,1.21342
2021-02-11 11:30,1.21303
2021-02-11 12:00,1.21268
2021-02-11 12:30,1.21238
2021-02-11 13:00,1.21268
2021-02-11 13:30,1.21273
2021-02-11 14:00,1.21302
2021-02-11 14:30,1.2135
2021-02-11 15:00,1.21458
2021-02-11 15:30,1.21436
2021-02-11 16:00,1.21356
2021-02-11 16:30,1.21348
2021-02-11 17:00,1.21386
2021-02-11 17:30,1.21296
2021-02-11 18:00,1.21289
2021-02-11 18:30,1.21262
2021-02-11 19:00,1.21221
2021-02-11 19:30,1.21271
2021-02-11 20:00,1.21312
2021-02-11 20:30,1.21307
2021-02-11 21:00,1.2131
2021-02-11 21:30,1.21307
2021-02-11 22:00,1.21346
2021-02-11 22:30,1.21325
2021-02-11 23:00,1.21322
2021-02-11 23:30,1.21303
2021-02-12 0:00,1.21302
2021-02-12 0:30,1.21315
2021-02-12 1:00,1.21285
2021-02-12 1:30,1.21305
2021-02-12 2:00,1.21324
2021-02-12 2:30,1.21287
2021-02-12 3:00,1.21292
2021-02-12 3:30,1.21273
2021-02-12 4:00,1.21236
2021-02-12 4:30,1.21198
2021-02-12 5:00,1.212
2021-02-12 5:30,1.21193
2021-02-12 6:00,1.2122
2021-02-12 6:30,1.21224
2021-02-12 7:00,1.21244
2021-02-12 7:30,1.21313
2021-02-12 8:00,1.21267
2021-02-12 8:30,1.21253
2021-02-12 9:00,1.21238
2021-02-12 9:30,1.21153
2021-02-12 10:00,1.21086
2021-02-12 10:30,1.2103
2021-02-12 11:00,1.21113
2021-02-12 11:30,1.21083
2021-02-12 12:00,1.21074
2021-02-12 12:30,1.21088
2021-02-12 13:00,1.21006
2021-02-12 13:30,1.21067
2021-02-12 14:00,1.21094
2021-02-12 14:30,1.21125
2021-02-12 15:00,1.20944
2021-02-12 15:30,1.20871
2021-02-12 16:00,1.2089
2021-02-12 16:30,1.2092
2021-02-12 17:00,1.21003
2021-02-12 17:30,1.21193
2021-02-12 18:00,1.21199
2021-02-12 18:30,1.21251
2021-02-12 19:00,1.21281
2021-02-12 19:30,1.21232
2021-02-12 20:00,1.21218
2021-02-12 20:30,1.21214
2021-02-12 21:00,1.21198
2021-02-12 21:30,1.21158
2021-02-12 22:00,1.21147
2021-02-12 22:30,1.21185
2021-02-12 23:00,1.21189
2021-02-12 23:30,1.21189
2021-02-15 0:00,1.21212
2021-02-15 0:30,1.21229
2021-02-15 1:00,1.21228
2021-02-15 1:30,1.21205
2021-02-15 2:00,1.21224
2021-02-15 2:30,1.21211
2021-02-15 3:00,1.21222
2021-02-15 3:30,1.21271
2021-02-15 4:00,1.21299
2021-02-15 4:30,1.21326
2021-02-15 5:00,1.21349
2021-02-15 5:30,1.21343
2021-02-15 6:00,1.21325
2021-02-15 6:30,1.21321
2021-02-15 7:00,1.21385
2021-02-15 7:30,1.21378
2021-02-15 8:00,1.21393
2021-02-15 8:30,1.21345
2021-02-15 9:00,1.2137
2021-02-15 9:30,1.21332
2021-02-15 10:00,1.21377
2021-02-15 10:30,1.21398
2021-02-15 11:00,1.2141
2021-02-15 11:30,1.21347
2021-02-15 12:00,1.21323
2021-02-15 12:30,1.21336
2021-02-15 13:00,1.21381
2021-02-15 13:30,1.2133
2021-02-15 14:00,1.21286
2021-02-15 14:30,1.21304
2021-02-15 15:00,1.21327
2021-02-15 15:30,1.21268
2021-02-15 16:00,1.2125
2021-02-15 16:30,1.2124
2021-02-15 17:00,1.21232
2021-02-15 17:30,1.21315
2021-02-15 18:00,1.21319
2021-02-15 18:30,1.21366
2021-02-15 19:00,1.21359
2021-02-15 19:30,1.21309
2021-02-15 20:00,1.21332
2021-02-15 20:30,1.21311
2021-02-15 21:00,1.21311
2021-02-15 21:30,1.21304
2021-02-15 22:00,1.21309
2021-02-15 22:30,1.21305
2021-02-15 23:00,1.2131
2021-02-15 23:30,1.21274
2021-02-16 0:00,1.21264
2021-02-16 0:30,1.21271
2021-02-16 1:00,1.21288
2021-02-16 1:30,1.2132
2021-02-16 2:00,1.21384
2021-02-16 2:30,1.21373
2021-02-16 3:00,1.214
2021-02-16 3:30,1.21426
2021-02-16 4:00,1.21444
2021-02-16 4:30,1.21455
2021-02-16 5:00,1.21472
2021-02-16 5:30,1.21466
2021-02-16 6:00,1.21424
2021-02-16 6:30,1.21396
2021-02-16 7:00,1.21387
2021-02-16 7:30,1.21366
2021-02-16 8:00,1.21363
2021-02-16 8:30,1.21394
2021-02-16 9:00,1.21325
2021-02-16 9:30,1.21307
2021-02-16 10:00,1.2143
2021-02-16 10:30,1.21552
2021-02-16 11:00,1.21491
2021-02-16 11:30,1.21526
2021-02-16 12:00,1.21577
2021-02-16 12:30,1.21636
2021-02-16 13:00,1.21653
2021-02-16 13:30,1.21652
2021-02-16 14:00,1.21665
2021-02-16 14:30,1.21505
2021-02-16 15:00,1.21352
2021-02-16 15:30,1.21084
2021-02-16 16:00,1.21031
2021-02-16 16:30,1.20974
2021-02-16 17:00,1.21117
2021-02-16 17:30,1.21192
2021-02-16 18:00,1.21088
2021-02-16 18:30,1.2107
2021-02-16 19:00,1.2108
2021-02-16 19:30,1.21089
2021-02-16 20:00,1.21111
2021-02-16 20:30,1.21125
2021-02-16 21:00,1.2114
2021-02-16 21:30,1.21154
2021-02-16 22:00,1.21164
2021-02-16 22:30,1.21115
2021-02-16 23:00,1.21059
2021-02-16 23:30,1.21053
2021-02-17 0:00,1.21049
2021-02-17 0:30,1.21023
2021-02-17 1:00,1.20916
2021-02-17 1:30,1.20884
2021-02-17 2:00,1.20912
2021-02-17 2:30,1.20887
2021-02-17 3:00,1.20879
2021-02-17 3:30,1.20928
2021-02-17 4:00,1.20932
2021-02-17 4:30,1.20946
2021-02-17 5:00,1.20898
2021-02-17 5:30,1.20898
2021-02-17 6:00,1.20899
2021-02-17 6:30,1.20921
2021-02-17 7:00,1.20936
2021-02-17 7:30,1.2093
2021-02-17 8:00,1.20884
2021-02-17 8:30,1.20864
2021-02-17 9:00,1.20755
2021-02-17 9:30,1.2074
2021-02-17 10:00,1.20766
2021-02-17 10:30,1.2077
2021-02-17 11:00,1.20779
2021-02-17 11:30,1.20678
2021-02-17 12:00,1.20618
2021-02-17 12:30,1.20687
2021-02-17 13:00,1.20653
2021-02-17 13:30,1.20622
2021-02-17 14:00,1.20608
2021-02-17 14:30,1.20634
2021-02-17 15:00,1.20574
2021-02-17 15:30,1.20337
2021-02-17 16:00,1.2042
2021-02-17 16:30,1.20396
2021-02-17 17:00,1.20353
2021-02-17 17:30,1.20327
2021-02-17 18:00,1.20387
2021-02-17 18:30,1.20409
2021-02-17 19:00,1.20399
2021-02-17 19:30,1.20451
2021-02-17 20:00,1.20384
2021-02-17 20:30,1.20377
2021-02-17 21:00,1.20347
2021-02-17 21:30,1.2037
2021-02-17 22:00,1.20413
2021-02-17 22:30,1.20421
2021-02-17 23:00,1.20416
2021-02-17 23:30,1.20374
2021-02-18 0:00,1.20428
2021-02-18 0:30,1.20435
2021-02-18 1:00,1.2044
2021-02-18 1:30,1.20453
2021-02-18 2:00,1.20465
2021-02-18 2:30,1.20484
2021-02-18 3:00,1.2048
2021-02-18 3:30,1.20445
2021-02-18 4:00,1.20428
2021-02-18 4:30,1.20437
2021-02-18 5:00,1.20391
2021-02-18 5:30,1.20367
2021-02-18 6:00,1.20398
2021-02-18 6:30,1.20373
2021-02-18 7:00,1.20426
2021-02-18 7:30,1.20457
2021-02-18 8:00,1.20462
2021-02-18 8:30,1.20458
2021-02-18 9:00,1.20466
2021-02-18 9:30,1.20473
2021-02-18 10:00,1.20556
2021-02-18 10:30,1.20687
2021-02-18 11:00,1.20664
2021-02-18 11:30,1.20734
2021-02-18 12:00,1.20646
2021-02-18 12:30,1.20665
2021-02-18 13:00,1.20721
2021-02-18 13:30,1.20719
2021-02-18 14:00,1.20686
2021-02-18 14:30,1.20775
2021-02-18 15:00,1.20824
2021-02-18 15:30,1.20846
2021-02-18 16:00,1.20755
2021-02-18 16:30,1.20705
2021-02-18 17:00,1.2068
2021-02-18 17:30,1.20721
2021-02-18 18:00,1.20772
2021-02-18 18:30,1.20773
2021-02-18 19:00,1.20792
2021-02-18 19:30,1.20819
2021-02-18 20:00,1.20818
2021-02-18 20:30,1.20803
2021-02-18 21:00,1.20876
2021-02-18 21:30,1.20853
2021-02-18 22:00,1.20904
2021-02-18 22:30,1.20914
2021-02-18 23:00,1.20926
2021-02-18 23:30,1.20908
2021-02-19 0:00,1.20904
2021-02-19 0:30,1.209
2021-02-19 1:00,1.20945
2021-02-19 1:30,1.20917
2021-02-19 2:00,1.209
2021-02-19 2:30,1.20973
2021-02-19 3:00,1.20914
2021-02-19 3:30,1.20878
2021-02-19 4:00,1.20854
2021-02-19 4:30,1.20864
2021-02-19 5:00,1.20858
2021-02-19 5:30,1.20849
2021-02-19 6:00,1.20891
2021-02-19 6:30,1.20929
2021-02-19 7:00,1.20929
2021-02-19 7:30,1.20941
2021-02-19 8:00,1.2097
2021-02-19 8:30,1.2097
2021-02-19 9:00,1.21019
2021-02-19 9:30,1.21094
2021-02-19 10:00,1.21165
2021-02-19 10:30,1.21325
2021-02-19 11:00,1.21348
2021-02-19 11:30,1.21339
2021-02-19 12:00,1.21376
2021-02-19 12:30,1.21431
2021-02-19 13:00,1.21391
2021-02-19 13:30,1.21381
2021-02-19 14:00,1.2138
2021-02-19 14:30,1.21363
2021-02-19 15:00,1.21288
2021-02-19 15:30,1.21308
2021-02-19 16:00,1.21192
2021-02-19 16:30,1.21261
2021-02-19 17:00,1.21313
2021-02-19 17:30,1.21283
2021-02-19 18:00,1.21355
2021-02-19 18:30,1.21361
2021-02-19 19:00,1.21296
2021-02-19 19:30,1.21269
2021-02-19 20:00,1.21103
2021-02-19 20:30,1.21113
2021-02-19 21:00,1.21131
2021-02-19 21:30,1.21155
2021-02-19 22:00,1.21189
2021-02-19 22:30,1.21166
2021-02-19 23:00,1.21175
2021-02-19 23:30,1.21174
2021-02-22 0:00,1.21208
2021-02-22 0:30,1.2121
2021-02-22 1:00,1.21167
2021-02-22 1:30,1.21247
2021-02-22 2:00,1.2124
2021-02-22 2:30,1.21237
2021-02-22 3:00,1.21338
2021-02-22 3:30,1.21265
2021-02-22 4:00,1.21193
2021-02-22 4:30,1.212
2021-02-22 5:00,1.21178
2021-02-22 5:30,1.21197
2021-02-22 6:00,1.2123
2021-02-22 6:30,1.21204
2021-02-22 7:00,1.21223
2021-02-22 7:30,1.21202
2021-02-22 8:00,1.21231
2021-02-22 8:30,1.21196
2021-02-22 9:00,1.21081
2021-02-22 9:30,1.21096
2021-02-22 10:00,1.21009
2021-02-22 10:30,1.21002
2021-02-22 11:00,1.21074
2021-02-22 11:30,1.21082
2021-02-22 12:00,1.21186
2021-02-22 12:30,1.2129
2021-02-22 13:00,1.21373
2021-02-22 13:30,1.21368
2021-02-22 14:00,1.21361
2021-02-22 14:30,1.21364
2021-02-22 15:00,1.21326
2021-02-22 15:30,1.21474
2021-02-22 16:00,1.21451
2021-02-22 16:30,1.2146
2021-02-22 17:00,1.21487
2021-02-22 17:30,1.21389
2021-02-22 18:00,1.21488
2021-02-22 18:30,1.21547
2021-02-22 19:00,1.21634
2021-02-22 19:30,1.21654
2021-02-22 20:00,1.2164
2021-02-22 20:30,1.21655
2021-02-22 21:00,1.21678
2021-02-22 21:30,1.21674
2021-02-22 22:00,1.2158
2021-02-22 22:30,1.21516
2021-02-22 23:00,1.21542
2021-02-22 23:30,1.21554
2021-02-23 0:00,1.21572
2021-02-23 0:30,1.21596
2021-02-23 1:00,1.2166
2021-02-23 1:30,1.21638
2021-02-23 2:00,1.21648
2021-02-23 2:30,1.21703
2021-02-23 3:00,1.21692
2021-02-23 3:30,1.21755
2021-02-23 4:00,1.21723
2021-02-23 4:30,1.217
2021-02-23 5:00,1.21668
2021-02-23 5:30,1.21668
2021-02-23 6:00,1.21677
2021-02-23 6:30,1.2172
2021-02-23 7:00,1.21718
2021-02-23 7:30,1.21702
2021-02-23 8:00,1.2166
2021-02-23 8:30,1.21703
2021-02-23 9:00,1.21708
2021-02-23 9:30,1.21699
